year	llen	lwid	ngalls	vgno	vdist	order	Gdiam	surv	wl	Neggs
1986	82	56	27	5	22	5	1	0	NA	NA
1986	82	56	27	5	2	1	0	0	NA	NA
1986	82	56	27	5	3.6	2	0	0	NA	NA
1986	82	56	27	5	5.3	3	1.2	0	NA	NA
1986	82	56	27	5	8.5	4	3.7	0	NA	NA
1986	82	56	27	5	11.2	5	0	0	NA	NA
1986	82	56	27	2	2.5	1	3.7	0	NA	NA
1986	82	56	27	2	5	2	1.8	0	NA	NA
1986	82	56	27	1	2	1	0.8	0	NA	NA
1986	82	56	27	4	0	1	3.3	0	NA	NA
1986	82	56	27	4	0	2	4	0	NA	NA
1986	82	56	27	4	0	3	1.4	0	NA	NA
1986	82	56	27	4	0	4	3.2	0	NA	NA
1986	82	56	27	1	5.7	1	3.5	0	NA	NA
1986	82	56	27	4	7	1	3.9	0	NA	NA
1986	82	56	27	4	13.8	2	3.7	0	NA	NA
1986	82	56	27	4	16	3	1.8	0	NA	NA
1986	82	56	27	4	18.6	4	2.2	0	NA	NA
1986	82	56	27	4	5.5	1	3.8	0	NA	NA
1986	82	56	27	4	8.2	2	3.2	0	NA	NA
1986	82	56	27	4	9.8	3	2.4	0	NA	NA
1986	82	56	27	4	11.3	4	1.5	0	NA	NA
1986	82	56	27	4	3.5	1	2.8	0	NA	NA
1986	82	56	27	4	5.8	2	3.8	0	NA	NA
1986	82	56	27	4	8.8	3	3.4	0	NA	NA
1986	82	56	27	4	11.2	4	1.8	0	NA	NA
1986	57	34	1	2	4.5	1	4.5	0	NA	NA
1986	91	64	10	2	18.8	2	4.5	0	NA	NA
1986	91	64	10	1	17.2	1	3.7	0	NA	NA
1986	91	64	10	1	9.3	1	4.3	0	NA	NA
1986	91	64	10	2	0	1	4.2	0	NA	NA
1986	91	64	10	2	0	2	3.8	0	NA	NA
1986	91	64	10	1	17	1	2.7	0	NA	NA
1986	91	64	10	2	5.7	1	3	0	NA	NA
1986	91	64	10	2	14.2	2	3.9	0	NA	NA
1986	91	64	10	1	11.8	1	4.4	0	NA	NA
1986	91	64	10	2	4.2	1	3.5	0	NA	NA
1986	91	64	10	2	5.7	2	0	0	NA	NA
1986	63	44	3	1	13.5	1	3.9	0	NA	NA
1986	63	44	3	1	5.2	1	0.6	0	NA	NA
1986	63	44	3	1	4.2	1	4	0	NA	NA
1986	67	65	4	1	7.6	1	2.9	0	NA	NA
1986	67	65	4	1	18.8	1	4.2	0	NA	NA
1986	67	65	4	1	12	1	4.1	0	NA	NA
1986	67	65	4	1	4.8	1	2	0	NA	NA
1986	87	56	9	1	11.2	1	0	0	NA	NA
1986	87	56	9	1	10.7	1	1.8	0	NA	NA
1986	87	56	9	1	6.3	1	3.7	0	NA	NA
1986	87	56	9	1	3	1	3.9	0	NA	NA
1986	87	56	9	2	0	1	3.9	0	NA	NA
1986	87	56	9	2	0	2	3.6	0	NA	NA
1986	87	56	9	1	15.7	1	1.5	0	NA	NA
1986	87	56	9	2	10.3	1	1.5	0	NA	NA
1986	87	56	9	2	17.3	2	1.5	0	NA	NA
1986	87	56	9	1	8.9	1	4	0	NA	NA
1986	75	57	11	1	14.2	1	3.8	0	NA	NA
1986	75	57	11	2	12.7	1	3.2	0	NA	NA
1986	75	57	11	2	16.8	2	4.2	0	NA	NA
1986	75	57	11	1	7	1	3.5	0	NA	NA
1986	75	57	11	1	3.4	1	4.7	0	NA	NA
1986	75	57	11	1	7.5	1	2.9	0	NA	NA
1986	75	57	11	2	14.3	1	3.4	0	NA	NA
1986	75	57	11	2	16.2	2	1.7	0	NA	NA
1986	75	57	11	2	7.2	1	4.8	0	NA	NA
1986	75	57	11	2	20.5	2	2.9	0	NA	NA
1986	75	57	11	1	3.3	1	2.1	0	NA	NA
1986	88	67	8	5	12.2	1	4.1	0	NA	NA
1986	88	67	8	5	15.8	2	3.8	0	NA	NA
1986	88	67	8	5	25.8	3	2.6	0	NA	NA
1986	88	67	8	5	16.3	4	3.8	0	NA	NA
1986	88	67	8	5	21.2	5	4.4	0	NA	NA
1986	88	67	8	2	10.8	1	1.7	0	NA	NA
1986	88	67	8	2	14.2	2	1.8	0	NA	NA
1986	88	67	8	1	1.5	1	1.7	0	NA	NA
1986	88	67	8	1	25.5	1	0	0	NA	NA
1986	110	85	16	2	7.5	1	3.7	0	NA	NA
1986	110	85	16	2	26	2	0	0	NA	NA
1986	110	85	16	3	18.8	1	4.6	0	NA	NA
1986	110	85	16	3	31.2	2	1.9	0	NA	NA
1986	110	85	16	3	41.7	3	2.1	0	NA	NA
1986	110	85	16	2	10.2	1	1.8	0	NA	NA
1986	110	85	16	2	23.6	2	4.1	0	NA	NA
1986	110	85	16	1	20.5	1	4.2	0	NA	NA
1986	110	85	16	1	5.5	1	0.7	0	NA	NA
1986	110	85	16	1	0	1	1.3	0	NA	NA
1986	110	85	16	1	9.8	1	3.7	0	NA	NA
1986	110	85	16	3	8.5	1	4.1	0	NA	NA
1986	110	85	16	3	15.8	2	3.9	0	NA	NA
1986	110	85	16	3	32.2	3	2.9	0	NA	NA
1986	110	85	16	1	28.2	1	0.7	0	NA	NA
1986	110	85	16	2	9.2	1	4.1	0	NA	NA
1986	110	85	16	2	18.7	2	3.7	0	NA	NA
1986	79	57	6	1	16.7	1	4.7	0	NA	NA
1986	79	57	6	1	12.5	1	3.7	0	NA	NA
1986	79	57	6	1	2.5	1	4.5	0	NA	NA
1986	79	57	6	1	10.8	1	3.5	0	NA	NA
1986	79	57	6	1	16.2	1	3.7	0	NA	NA
1986	79	57	6	1	9.7	1	4.3	0	NA	NA
1986	80	55	17	1	10.5	1	3.4	0	NA	NA
1986	80	55	17	3	13	1	2.2	0	NA	NA
1986	80	55	17	3	17.2	2	4.8	0	NA	NA
1986	80	55	17	3	19	3	1	0	NA	NA
1986	80	55	17	3	4.5	1	4.2	0	NA	NA
1986	80	55	17	3	11	2	4.2	0	NA	NA
1986	80	55	17	3	13.2	3	4	1	NA	NA
1986	80	55	17	2	2.2	1	3.7	0	NA	NA
1986	80	55	17	2	5	2	3.7	0	NA	NA
1986	80	55	17	2	0	1	3.3	0	NA	NA
1986	80	55	17	2	0	2	3.8	0	NA	NA
1986	80	55	17	1	5	1	3.8	0	NA	NA
1986	80	55	17	2	5.5	1	4.3	0	NA	NA
1986	80	55	17	2	11.2	2	4.3	0	NA	NA
1986	80	55	17	3	6	1	3.8	0	NA	NA
1986	80	55	17	3	13	2	4.4	0	NA	NA
1986	80	55	17	3	16.3	3	3.5	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.8	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.2	0	NA	NA
1988	NA	NA	NA	2	NA	1	5.7	0	NA	NA
1988	NA	NA	NA	2	NA	2	4.5	0	NA	NA
1988	NA	NA	NA	2	NA	1	4.7	0	NA	NA
1988	NA	NA	NA	2	NA	1	4.7	0	NA	NA
1988	NA	NA	NA	2	NA	2	3	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.2	0	NA	NA
1988	NA	NA	NA	1	NA	1	6	0	NA	NA
1988	NA	NA	NA	1	NA	1	6	0	NA	NA
1988	NA	NA	NA	1	NA	1	6	0	NA	NA
1988	NA	NA	NA	1	NA	1	6	0	NA	NA
1988	NA	NA	NA	1	NA	1	6	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.9	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.8	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.7	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.6	0	NA	NA
1988	NA	NA	NA	2	NA	1	4.6	0	NA	NA
1988	NA	NA	NA	2	NA	1	4.6	0	NA	NA
1988	NA	NA	NA	2	NA	2	4.7	0	NA	NA
1988	NA	NA	NA	2	NA	1	4.8	0	NA	NA
1988	NA	NA	NA	2	NA	2	4.4	0	NA	NA
1988	NA	NA	NA	1	NA	1	5	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.6	0	NA	NA
1988	NA	NA	NA	1	NA	1	6	0	NA	NA
1988	NA	NA	NA	1	NA	1	6	0	NA	NA
1988	NA	NA	NA	1	NA	1	6	0	NA	NA
1988	NA	NA	NA	1	NA	1	6	0	NA	NA
1988	NA	NA	NA	1	NA	1	6	0	NA	NA
1988	NA	NA	NA	1	NA	1	6	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.3	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.4	0	NA	NA
1988	NA	NA	NA	1	NA	1	6.2	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.4	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.4	0	NA	NA
1988	NA	NA	NA	2	NA	1	5	0	NA	NA
1988	NA	NA	NA	2	NA	1	5	0	NA	NA
1988	NA	NA	NA	2	NA	2	4.5	0	NA	NA
1988	NA	NA	NA	2	NA	1	5.1	0	NA	NA
1988	NA	NA	NA	2	NA	1	5.1	0	NA	NA
1988	NA	NA	NA	2	NA	2	5.2	0	NA	NA
1988	NA	NA	NA	2	NA	1	4.4	0	NA	NA
1988	NA	NA	NA	2	NA	2	4.3	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.4	0	NA	NA
1988	NA	NA	NA	1	NA	1	6.3	0	NA	NA
1988	NA	NA	NA	1	NA	1	6	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.4	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.4	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.7	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.7	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.4	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.7	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.4	0	NA	NA
1988	NA	NA	NA	1	NA	1	3.8	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.5	0	NA	NA
1988	NA	NA	NA	1	NA	1	3.6	0	NA	NA
1988	NA	NA	NA	1	NA	1	3.6	0	NA	NA
1988	NA	NA	NA	1	NA	1	5	0	NA	NA
1988	NA	NA	NA	1	NA	1	5	0	NA	NA
1988	NA	NA	NA	2	NA	1	5.3	0	NA	NA
1988	NA	NA	NA	2	NA	2	4.7	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.7	0	NA	NA
1988	NA	NA	NA	2	NA	1	5	0	NA	NA
1988	NA	NA	NA	2	NA	1	5	0	NA	NA
1988	NA	NA	NA	2	NA	2	4	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.7	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.5	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.5	0	NA	NA
1988	NA	NA	NA	1	NA	1	6	0	NA	NA
1988	NA	NA	NA	2	NA	1	5.1	0	NA	NA
1988	NA	NA	NA	2	NA	2	4.8	0	NA	NA
1988	NA	NA	NA	2	NA	2	4.8	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.2	0	NA	NA
1988	NA	NA	NA	2	NA	1	5.5	0	NA	NA
1988	NA	NA	NA	2	NA	2	5.1	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.7	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.3	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.3	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.2	0	NA	NA
1988	NA	NA	NA	1	NA	1	3.6	0	NA	NA
1988	NA	NA	NA	2	NA	1	5.8	0	NA	NA
1988	NA	NA	NA	2	NA	1	5.8	0	NA	NA
1988	NA	NA	NA	2	NA	1	5.8	0	NA	NA
1988	NA	NA	NA	2	NA	1	5.8	0	NA	NA
1988	NA	NA	NA	2	NA	2	3.5	0	NA	NA
1988	NA	NA	NA	3	NA	1	4.1	0	NA	NA
1988	NA	NA	NA	3	NA	2	4.6	0	NA	NA
1988	NA	NA	NA	3	NA	3	4.2	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.8	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.8	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.3	0	NA	NA
1988	NA	NA	NA	1	NA	1	5	0	NA	NA
1988	NA	NA	NA	1	NA	1	5	0	NA	NA
1988	NA	NA	NA	1	NA	1	4	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.5	0	NA	NA
1988	NA	NA	NA	2	NA	1	4.6	0	NA	NA
1988	NA	NA	NA	2	NA	1	4.6	0	NA	NA
1988	NA	NA	NA	2	NA	1	4.6	0	NA	NA
1988	NA	NA	NA	2	NA	2	4.4	0	NA	NA
1988	NA	NA	NA	2	NA	2	4.4	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.7	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.1	0	NA	NA
1988	NA	NA	NA	1	NA	1	4.9	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.7	0	NA	NA
1988	NA	NA	NA	2	NA	1	6	0	NA	NA
1988	NA	NA	NA	2	NA	2	4.3	0	NA	NA
1988	NA	NA	NA	2	NA	1	5.2	0	NA	NA
1988	NA	NA	NA	2	NA	1	5.2	0	NA	NA
1988	NA	NA	NA	2	NA	1	5.2	0	NA	NA
1988	NA	NA	NA	2	NA	2	3.3	0	NA	NA
1988	NA	NA	NA	2	NA	1	4.2	0	NA	NA
1988	NA	NA	NA	2	NA	1	4.2	0	NA	NA
1988	NA	NA	NA	2	NA	1	4.2	0	NA	NA
1988	NA	NA	NA	2	NA	2	4.6	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.2	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.2	0	NA	NA
1988	NA	NA	NA	2	NA	1	5	0	NA	NA
1988	NA	NA	NA	2	NA	2	4.5	0	NA	NA
1988	NA	NA	NA	2	NA	1	4.7	0	NA	NA
1988	NA	NA	NA	2	NA	2	5	0	NA	NA
1988	NA	NA	NA	4	NA	1	4.5	0	NA	NA
1988	NA	NA	NA	4	NA	2	3.6	0	NA	NA
1988	NA	NA	NA	4	NA	3	4.1	0	NA	NA
1988	NA	NA	NA	4	NA	4	4.6	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.2	0	NA	NA
1988	NA	NA	NA	2	NA	1	5	0	NA	NA
1988	NA	NA	NA	2	NA	2	4.4	0	NA	NA
1988	NA	NA	NA	2	NA	1	5.3	0	NA	NA
1988	NA	NA	NA	2	NA	1	5.3	0	NA	NA
1988	NA	NA	NA	2	NA	2	5.9	0	NA	NA
1988	NA	NA	NA	2	NA	1	5.2	0	NA	NA
1988	NA	NA	NA	2	NA	2	3.4	0	NA	NA
1988	NA	NA	NA	2	NA	1	3.9	0	NA	NA
1988	NA	NA	NA	2	NA	2	4	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.3	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.3	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.3	0	NA	NA
1988	NA	NA	NA	1	NA	1	5.2	0	NA	NA
1988	114	NA	12	2	8	1	4.7	1	NA	NA
1988	114	NA	12	2	23	2	3.5	0	NA	NA
1988	114	NA	12	1	14	1	4	0	NA	NA
1988	114	NA	12	1	3	1	2.8	0	NA	NA
1988	114	NA	12	2	7	1	5.3	0	NA	NA
1988	114	NA	12	2	18	2	3.8	0	NA	NA
1988	114	NA	12	2	15	1	5.6	0	NA	NA
1988	114	NA	12	2	27	2	3.8	1	NA	NA
1988	114	NA	12	1	8	1	5.1	0	NA	NA
1988	114	NA	12	2	87	1	6	0	NA	NA
1988	114	NA	12	2	98	2	3.1	1	NA	NA
1988	114	NA	12	1	5	1	NA	0	NA	NA
1988	89	NA	6	2	9	1	3.5	0	NA	NA
1988	89	NA	6	2	5	2	NA	0	NA	NA
1988	89	NA	6	2	3	1	5	0	NA	NA
1988	89	NA	6	2	6	2	5.1	0	NA	NA
1988	89	NA	6	2	57	1	4.8	0	NA	NA
1988	89	NA	6	2	75	2	NA	0	NA	NA
1988	156	NA	7	1	23	1	5.4	0	NA	NA
1988	156	NA	7	1	16	1	4.8	0	NA	NA
1988	156	NA	7	1	8	1	6.2	0	NA	NA
1988	156	NA	7	2	15	1	4.2	0	NA	NA
1988	156	NA	7	2	25	2	4.6	0	NA	NA
1988	156	NA	7	1	17	1	6.2	0	NA	NA
1988	156	NA	7	1	7	1	5.8	0	NA	NA
1988	150	NA	8	1	10	1	5.4	0	NA	NA
1988	150	NA	8	1	34	1	6.1	0	NA	NA
1988	150	NA	8	1	36	1	4.9	0	NA	NA
1988	150	NA	8	1	37	1	5.5	0	NA	NA
1988	150	NA	8	1	10	1	5.6	0	NA	NA
1988	150	NA	8	1	7	1	NA	0	NA	NA
1988	150	NA	8	1	22	1	NA	0	NA	NA
1988	150	NA	8	1	138	1	NA	0	NA	NA
1988	133	NA	14	1	7	1	5.4	0	NA	NA
1988	133	NA	14	1	9	1	2.4	0	NA	NA
1988	133	NA	14	1	26	1	5.2	0	NA	NA
1988	133	NA	14	2	14	1	3	0	NA	NA
1988	133	NA	14	2	33	2	4.3	0	NA	NA
1988	133	NA	14	3	7	1	5.5	0	NA	NA
1988	133	NA	14	3	18	2	5	0	NA	NA
1988	133	NA	14	3	28	3	4.1	0	NA	NA
1988	133	NA	14	1	10	1	3.7	1	NA	NA
1988	133	NA	14	2	6	1	3.9	0	NA	NA
1988	133	NA	14	2	17	2	5.2	1	NA	NA
1988	133	NA	14	1	4	1	4	0	NA	NA
1988	133	NA	14	1	2	1	NA	0	NA	NA
1988	133	NA	14	1	88	1	NA	0	NA	NA
1988	152	NA	14	1	2	1	4.7	0	NA	NA
1988	152	NA	14	1	8	1	3.4	0	NA	NA
1988	152	NA	14	2	5	1	5.4	0	NA	NA
1988	152	NA	14	2	15	2	4	0	NA	NA
1988	152	NA	14	1	2	1	4.5	1	NA	NA
1988	152	NA	14	1	29	1	3.3	0	NA	NA
1988	152	NA	14	1	2	1	5	0	NA	NA
1988	152	NA	14	1	18	1	5	0	NA	NA
1988	152	NA	14	1	8	1	4.6	0	NA	NA
1988	152	NA	14	1	6	1	2.3	0	NA	NA
1988	152	NA	14	1	3	1	3.5	0	NA	NA
1988	152	NA	14	1	123	1	4.2	0	NA	NA
1988	152	NA	14	1	5	1	NA	0	NA	NA
1988	152	NA	14	1	125	1	NA	0	NA	NA
1988	117	NA	15	1	5	1	4.7	0	NA	NA
1988	117	NA	15	1	25	1	4.2	0	NA	NA
1988	117	NA	15	1	6	1	5.7	0	NA	NA
1988	117	NA	15	2	8	2	5.4	1	NA	NA
1988	117	NA	15	3	20	2	6.2	0	NA	NA
1988	117	NA	15	2	2	1	5.3	0	NA	NA
1988	117	NA	15	2	14	2	3	0	NA	NA
1988	117	NA	15	1	7	1	4.2	0	NA	NA
1988	117	NA	15	2	82	1	4	0	NA	NA
1988	117	NA	15	2	101	2	3.6	0	NA	NA
1988	117	NA	15	1	6	1	NA	0	NA	NA
1988	117	NA	15	3	8	1	NA	0	NA	NA
1988	117	NA	15	3	30	3	NA	0	NA	NA
1988	117	NA	15	2	13	1	NA	0	NA	NA
1988	117	NA	15	1	21	1	NA	0	NA	NA
1988	85	NA	5	1	12	1	5	0	NA	NA
1988	85	NA	5	1	11	1	5.7	0	NA	NA
1988	85	NA	5	1	45	1	5.2	0	NA	NA
1988	85	NA	5	1	10	1	4.4	0	NA	NA
1988	85	NA	5	1	5	1	5	0	NA	NA
1988	102	NA	8	1	5	1	5	0	NA	NA
1988	102	NA	8	1	6	1	3.7	0	NA	NA
1988	102	NA	8	1	8	1	2.7	1	NA	NA
1988	102	NA	8	1	10	1	5.2	0	NA	NA
1988	102	NA	8	1	12	1	5.5	0	NA	NA
1988	102	NA	8	1	62	1	5.9	0	NA	NA
1988	102	NA	8	1	10	1	3	0	NA	NA
1988	102	NA	8	1	7	1	2.1	0	NA	NA
1988	95	NA	14	1	5	1	2.3	1	NA	NA
1988	95	NA	14	2	17	1	2.9	0	NA	NA
1988	95	NA	14	2	21	2	NA	0	NA	NA
1988	95	NA	14	4	3	1	2.9	0	NA	NA
1988	95	NA	14	4	7	2	2.1	0	NA	NA
1988	95	NA	14	4	11	3	NA	0	NA	NA
1988	95	NA	14	4	19	4	2.2	0	NA	NA
1988	95	NA	14	2	53	1	5.2	0	NA	NA
1988	95	NA	14	2	74	2	3.2	0	NA	NA
1988	95	NA	14	3	10	1	5	0	NA	NA
1988	95	NA	14	3	17	2	4.5	0	NA	NA
1988	95	NA	14	3	23	3	3.1	0	NA	NA
1988	95	NA	14	1	10	1	1.6	0	NA	NA
1988	95	NA	14	1	6	1	2.4	0	NA	NA
1988	61	NA	4	1	2	1	5	0	NA	NA
1988	61	NA	4	2	29	1	3.7	1	NA	NA
1988	61	NA	4	2	42	2	4.7	0	NA	NA
1988	61	NA	4	1	7	1	3.7	0	NA	NA
1988	93	NA	4	1	3	1	4.6	0	NA	NA
1988	93	NA	4	1	23	1	2.7	0	NA	NA
1988	93	NA	4	1	15	1	5.3	0	NA	NA
1988	93	NA	4	1	75	1	5.9	0	NA	NA
1988	138	NA	8	1	9	1	4.7	0	NA	NA
1988	138	NA	8	1	5	1	5.2	0	NA	NA
1988	138	NA	8	1	10	1	5.7	0	NA	NA
1988	138	NA	8	2	8	1	6	0	NA	NA
1988	138	NA	8	2	22	2	4.4	0	NA	NA
1988	138	NA	8	1	9	1	5.8	0	NA	NA
1988	138	NA	8	1	115	1	6	0	NA	NA
1988	138	NA	8	1	6	1	5.6	0	NA	NA
1988	90	NA	6	1	16	1	5.4	0	NA	NA
1988	90	NA	6	1	11	1	5.9	0	NA	NA
1988	90	NA	6	1	11	1	6	0	NA	NA
1988	90	NA	6	3	58	1	6.2	0	NA	NA
1988	90	NA	6	3	67	2	6	0	NA	NA
1988	90	NA	6	3	77	3	3.4	0	NA	NA
1988	147	NA	5	1	6	1	5	0	NA	NA
1988	147	NA	5	1	27	1	5.1	0	NA	NA
1988	147	NA	5	1	10	1	5.5	0	NA	NA
1988	147	NA	5	1	8	1	5.9	0	NA	NA
1988	147	NA	5	1	114	1	5.8	0	NA	NA
1988	117	NA	6	1	22	1	4.5	0	NA	NA
1988	117	NA	6	1	3	1	5	0	NA	NA
1988	117	NA	6	1	18	1	5	0	NA	NA
1988	117	NA	6	1	20	1	5.6	0	NA	NA
1988	117	NA	6	1	8	1	5.4	0	NA	NA
1988	117	NA	6	1	102	1	4.1	0	NA	NA
1988	100	NA	4	1	17	1	5.3	0	NA	NA
1988	100	NA	4	1	9	1	5.1	0	NA	NA
1988	100	NA	4	1	12	1	5	0	NA	NA
1988	100	NA	4	1	75	1	4.6	0	NA	NA
1988	115	NA	7	1	2	1	5.5	0	NA	NA
1988	115	NA	7	1	5	1	5.3	0	NA	NA
1988	115	NA	7	1	13	1	4.8	0	NA	NA
1988	115	NA	7	1	2	1	5.6	0	NA	NA
1988	115	NA	7	2	80	1	5	0	NA	NA
1988	115	NA	7	2	86	2	4.8	0	NA	NA
1988	115	NA	7	1	11	1	NA	0	NA	NA
1988	130	NA	9	2	7	1	4.8	0	NA	NA
1988	130	NA	9	2	16	2	NA	0	NA	NA
1988	130	NA	9	1	12	1	3.6	0	NA	NA
1988	130	NA	9	1	20	1	4.7	0	NA	NA
1988	130	NA	9	2	7	1	2.5	0	NA	NA
1988	130	NA	9	2	15	2	3.8	0	NA	NA
1988	130	NA	9	1	6	1	5	0	NA	NA
1988	130	NA	9	1	6	1	4.5	0	NA	NA
1988	130	NA	9	1	113	1	4.7	0	NA	NA
1988	89	NA	7	1	6	1	4.9	0	NA	NA
1988	89	NA	7	1	10	1	4.9	0	NA	NA
1988	89	NA	7	1	5	1	4.4	0	NA	NA
1988	89	NA	7	2	3	1	4.5	0	NA	NA
1988	89	NA	7	2	11	2	4.6	0	NA	NA
1988	89	NA	7	2	71	1	5.1	0	NA	NA
1988	89	NA	7	2	73	2	NA	0	NA	NA
1988	112	NA	9	1	3	1	4.4	0	NA	NA
1988	112	NA	9	2	15	1	5.8	0	NA	NA
1988	112	NA	9	2	23	2	5.3	0	NA	NA
1988	112	NA	9	1	10	1	4.7	0	NA	NA
1988	112	NA	9	2	8	1	5.2	0	NA	NA
1988	112	NA	9	2	19	2	4.4	0	NA	NA
1988	112	NA	9	1	18	1	5	0	NA	NA
1988	112	NA	9	1	10	1	5.8	1	NA	NA
1988	112	NA	9	1	12	1	5.4	0	NA	NA
1988	101	NA	5	1	12	1	5.1	0	NA	NA
1988	101	NA	5	1	9	1	5.3	0	NA	NA
1988	101	NA	5	1	12	1	4.9	0	NA	NA
1988	101	NA	5	1	3	1	5.3	0	NA	NA
1988	101	NA	5	1	71	1	5.5	0	NA	NA
1988	106	NA	8	1	10	1	5.6	0	NA	NA
1988	106	NA	8	1	11	1	5.8	0	NA	NA
1988	106	NA	8	1	8	1	5.9	0	NA	NA
1988	106	NA	8	2	12	1	4.7	0	NA	NA
1988	106	NA	8	2	21	2	5.2	0	NA	NA
1988	106	NA	8	1	10	1	6.1	0	NA	NA
1988	106	NA	8	1	8	1	3.7	0	NA	NA
1988	106	NA	8	1	80	1	5.5	0	NA	NA
1988	100	NA	2	1	12	1	6.7	1	NA	NA
1988	100	NA	2	1	13	1	6.3	0	NA	NA
1988	112	NA	16	1	6	1	4.8	0	NA	NA
1988	112	NA	16	1	6	1	3.8	1	NA	NA
1988	112	NA	16	3	7	1	5.2	1	NA	NA
1988	112	NA	16	3	14	2	4.7	0	NA	NA
1988	112	NA	16	3	24	3	4.8	0	NA	NA
1988	112	NA	16	3	3	1	5.5	0	NA	NA
1988	112	NA	16	3	7	2	NA	0	NA	NA
1988	112	NA	16	3	17	3	4.2	1	NA	NA
1988	112	NA	16	1	25	1	5	0	NA	NA
1988	112	NA	16	1	1	1	4.7	0	NA	NA
1988	112	NA	16	2	9	1	4.5	0	NA	NA
1988	112	NA	16	2	22	2	NA	0	NA	NA
1988	112	NA	16	1	3	1	4.4	0	NA	NA
1988	112	NA	16	2	95	1	3.5	0	NA	NA
1988	112	NA	16	2	101	2	4.2	0	NA	NA
1988	112	NA	16	1	2	1	3.8	0	NA	NA
1988	155	NA	11	1	2	1	5.3	0	NA	NA
1988	155	NA	11	1	7	1	5.7	0	NA	NA
1988	155	NA	11	2	6	1	3.9	0	NA	NA
1988	155	NA	11	2	19	2	3.6	0	NA	NA
1988	155	NA	11	2	17	1	5.3	0	NA	NA
1988	155	NA	11	2	5	2	NA	0	NA	NA
1988	155	NA	11	1	23	1	5	0	NA	NA
1988	155	NA	11	2	1	1	5.3	0	NA	NA
1988	155	NA	11	2	22	2	5	0	NA	NA
1988	155	NA	11	1	13	1	4.8	0	NA	NA
1988	155	NA	11	1	14	1	4.6	0	NA	NA
1988	135	NA	11	1	17	1	4.1	0	NA	NA
1988	135	NA	11	1	5	1	3	0	NA	NA
1988	135	NA	11	2	103	1	5.7	0	NA	NA
1988	135	NA	11	2	117	2	4.5	0	NA	NA
1988	106	NA	11	1	7	1	4	0	NA	NA
1988	106	NA	11	1	3	1	5.3	0	NA	NA
1988	106	NA	11	1	13	1	5.4	0	NA	NA
1988	106	NA	11	3	6	1	NA	0	NA	NA
1988	106	NA	11	3	14	2	4.9	0	NA	NA
1988	106	NA	11	3	21	3	NA	0	NA	NA
1988	106	NA	11	1	6	1	5.2	0	NA	NA
1988	106	NA	11	1	7	1	2.1	0	NA	NA
1988	106	NA	11	1	15	1	5	0	NA	NA
1988	106	NA	11	2	76	1	4.7	0	NA	NA
1988	106	NA	11	2	81	2	5.5	0	NA	NA
1988	107	NA	5	1	19	1	6.1	0	NA	NA
1988	107	NA	5	1	20	1	5.5	0	NA	NA
1988	107	NA	5	1	8	1	5.2	0	NA	NA
1988	107	NA	5	1	6	1	2	0	NA	NA
1988	107	NA	5	1	87	1	4.5	0	NA	NA
1988	101	NA	4	1	8	1	4.1	0	NA	NA
